Date,Country,State,City,Pure Gold,Standard Gold
9/21/2007,India,Maharashtra,Nagpur,952.5,883
9/22/2007,India,Maharashtra,Nagpur,948.5,879
9/24/2007,India,Maharashtra,Nagpur,951.5,882
9/25/2007,India,Maharashtra,Nagpur,944.5,875
9/26/2007,India,Maharashtra,Nagpur,943.5,874
9/27/2007,India,Maharashtra,Nagpur,941.5,872
9/28/2007,India,Maharashtra,Nagpur,948.5,879
9/29/2007,India,Maharashtra,Nagpur,956,886
10-01-2007,India,Maharashtra,Nagpur,956.5,886
10-03-2007,India,Maharashtra,Nagpur,949,879
10-04-2007,India,Maharashtra,Nagpur,934,865
10-05-2007,India,Maharashtra,Nagpur,942.5,873
10-06-2007,India,Maharashtra,Nagpur,948.5,879
10-08-2007,India,Maharashtra,Nagpur,946,877
10-09-2007,India,Maharashtra,Nagpur,939,870
10-10-2007,India,Maharashtra,Nagpur,946,877
10-11-2007,India,Maharashtra,Nagpur,951.5,882
10-12-2007,India,Maharashtra,Nagpur,954.5,884
10/13/2007,India,Maharashtra,Nagpur,959,889
10/15/2007,India,Maharashtra,Nagpur,965.5,895
10/16/2007,India,Maharashtra,Nagpur,976.5,905
10/17/2007,India,Maharashtra,Nagpur,976.5,905
10/18/2007,India,Maharashtra,Nagpur,975.5,904
10/19/2007,India,Maharashtra,Nagpur,989,916
10/20/2007,India,Maharashtra,Nagpur,987.5,915
10/22/2007,India,Maharashtra,Nagpur,982.5,910
10/23/2007,India,Maharashtra,Nagpur,978,906
10/24/2007,India,Maharashtra,Nagpur,977,905
10/25/2007,India,Maharashtra,Nagpur,983.5,911
10/26/2007,India,Maharashtra,Nagpur,996,923
10/27/2007,India,Maharashtra,Nagpur,1004.5,931
10/29/2007,India,Maharashtra,Nagpur,1013.5,939
10/30/2007,India,Maharashtra,Nagpur,1002,928
10/31/2007,India,Maharashtra,Nagpur,1000,927
11-01-2007,India,Maharashtra,Nagpur,1012.5,938
11-02-2007,India,Maharashtra,Nagpur,1007,933
11-03-2007,India,Maharashtra,Nagpur,1023,948
11-05-2007,India,Maharashtra,Nagpur,1019.5,945
11-06-2007,India,Maharashtra,Nagpur,1028.5,953
11-07-2007,India,Maharashtra,Nagpur,1052,975
11-09-2007,India,Maharashtra,Nagpur,1042.5,966
11-10-2007,India,Maharashtra,Nagpur,1042.5,966
11-12-2007,India,Maharashtra,Nagpur,1029.5,954
11/13/2007,India,Maharashtra,Nagpur,1024,949
11/15/2007,India,Maharashtra,Nagpur,1033.5,958
11/16/2007,India,Maharashtra,Nagpur,1010,936
11/17/2007,India,Maharashtra,Nagpur,1008,934
11/19/2007,India,Maharashtra,Nagpur,1010,936
11/20/2007,India,Maharashtra,Nagpur,1006.5,933
11/21/2007,India,Maharashtra,Nagpur,1022.5,947
11/22/2007,India,Maharashtra,Nagpur,1022,947
11/23/2007,India,Maharashtra,Nagpur,1033,957
11/24/2007,India,Maharashtra,Nagpur,1046.5,970
11/26/2007,India,Maharashtra,Nagpur,1051.5,974
11/27/2007,India,Maharashtra,Nagpur,1051,974
11/28/2007,India,Maharashtra,Nagpur,1032,956
11/29/2007,India,Maharashtra,Nagpur,1038.5,962
11/30/2007,India,Maharashtra,Nagpur,1027.5,952
12-01-2007,India,Maharashtra,Nagpur,1011.5,937
12-03-2007,India,Maharashtra,Nagpur,1012.5,938
12-04-2007,India,Maharashtra,Nagpur,1008,934
12-05-2007,India,Maharashtra,Nagpur,1022.5,947
12-06-2007,India,Maharashtra,Nagpur,1014,940
12-07-2007,India,Maharashtra,Nagpur,1017,942
12-08-2007,India,Maharashtra,Nagpur,1019.5,945
12-10-2007,India,Maharashtra,Nagpur,1020,945
12-11-2007,India,Maharashtra,Nagpur,1026.5,951
12-12-2007,India,Maharashtra,Nagpur,1027,952
12/13/2007,India,Maharashtra,Nagpur,1033,957
12/14/2007,India,Maharashtra,Nagpur,1025,950
12/15/2007,India,Maharashtra,Nagpur,1018.5,944
12/17/2007,India,Maharashtra,Nagpur,1015.5,941
12/18/2007,India,Maharashtra,Nagpur,1017.5,943
12/19/2007,India,Maharashtra,Nagpur,1025,950
12/20/2007,India,Maharashtra,Nagpur,1025.5,950
12/21/2007,India,Maharashtra,Nagpur,1028,953
12/22/2007,India,Maharashtra,Nagpur,1035,959
12/24/2007,India,Maharashtra,Nagpur,1036.5,960
12/25/2007,India,Maharashtra,Nagpur,1035.5,959
12/26/2007,India,Maharashtra,Nagpur,1042,966
12/27/2007,India,Maharashtra,Nagpur,1052,975
12/28/2007,India,Maharashtra,Nagpur,1054,977
12/29/2007,India,Maharashtra,Nagpur,1067,989
12/31/2007,India,Maharashtra,Nagpur,1069.5,991
01-01-2008,India,Maharashtra,Nagpur,1064,986
01-02-2008,India,Maharashtra,Nagpur,1069,991
01-03-2008,India,Maharashtra,Nagpur,1089,1009
01-04-2008,India,Maharashtra,Nagpur,1089,1009
01-05-2008,India,Maharashtra,Nagpur,1089.5,1010
01-07-2008,India,Maharashtra,Nagpur,1087,1007
01-08-2008,India,Maharashtra,Nagpur,1102.5,1022
01-09-2008,India,Maharashtra,Nagpur,1122,1040
01-10-2008,India,Maharashtra,Nagpur,1113,1031
01-11-2008,India,Maharashtra,Nagpur,1126.5,1044
01-12-2008,India,Maharashtra,Nagpur,1131.5,1048
1/14/2008,India,Maharashtra,Nagpur,1147.5,1063
1/16/2008,India,Maharashtra,Nagpur,1131,1048
1/17/2008,India,Maharashtra,Nagpur,1127,1044
1/18/2008,India,Maharashtra,Nagpur,1119,1037
1/19/2008,India,Maharashtra,Nagpur,1126.5,1044
1/21/2008,India,Maharashtra,Nagpur,1123,1041
1/22/2008,India,Maharashtra,Nagpur,1109.5,1028
1/23/2008,India,Maharashtra,Nagpur,1136,1053
1/24/2008,India,Maharashtra,Nagpur,1138.5,1055
1/25/2008,India,Maharashtra,Nagpur,1163.5,1078
1/28/2008,India,Maharashtra,Nagpur,1168.5,1083
1/29/2008,India,Maharashtra,Nagpur,1178.5,1092
1/30/2008,India,Maharashtra,Nagpur,1177.5,1091
1/31/2008,India,Maharashtra,Nagpur,1178.5,1092
02-01-2008,India,Maharashtra,Nagpur,1184,1097
02-02-2008,India,Maharashtra,Nagpur,1165.5,1080
02-04-2008,India,Maharashtra,Nagpur,1164.5,1079
02-05-2008,India,Maharashtra,Nagpur,1149.5,1065
02-06-2008,India,Maharashtra,Nagpur,1145.5,1061
02-07-2008,India,Maharashtra,Nagpur,1157.5,1073
02-08-2008,India,Maharashtra,Nagpur,1168.5,1083
02-09-2008,India,Maharashtra,Nagpur,1178.5,1092
02-11-2008,India,Maharashtra,Nagpur,1181,1094
02-12-2008,India,Maharashtra,Nagpur,1185.5,1098
2/13/2008,India,Maharashtra,Nagpur,1164.5,1079
2/14/2008,India,Maharashtra,Nagpur,1173.5,1087
2/15/2008,India,Maharashtra,Nagpur,1169,1083
2/16/2008,India,Maharashtra,Nagpur,1164.5,1079
2/18/2008,India,Maharashtra,Nagpur,1164.5,1079
2/19/2008,India,Maharashtra,Nagpur,1175.5,1089
2/20/2008,India,Maharashtra,Nagpur,1193,1105
2/21/2008,India,Maharashtra,Nagpur,1216,1127
2/22/2008,India,Maharashtra,Nagpur,1213.5,1124
2/23/2008,India,Maharashtra,Nagpur,1215,1126
2/25/2008,India,Maharashtra,Nagpur,1222.5,1133
2/26/2008,India,Maharashtra,Nagpur,1205,1117
2/27/2008,India,Maharashtra,Nagpur,1234.5,1144
2/28/2008,India,Maharashtra,Nagpur,1227.5,1137
2/29/2008,India,Maharashtra,Nagpur,1250,1158
03-01-2008,India,Maharashtra,Nagpur,1252,1160
03-03-2008,India,Maharashtra,Nagpur,1269.5,1176
03-04-2008,India,Maharashtra,Nagpur,1278.5,1185
03-05-2008,India,Maharashtra,Nagpur,1262.5,1170
03-06-2008,India,Maharashtra,Nagpur,1282,1188
03-07-2008,India,Maharashtra,Nagpur,1280.5,1187
03-08-2008,India,Maharashtra,Nagpur,1272,1182
03-10-2008,India,Maharashtra,Nagpur,1283.5,1189
03-11-2008,India,Maharashtra,Nagpur,1278,1184
03-12-2008,India,Maharashtra,Nagpur,1273.5,1180
3/13/2008,India,Maharashtra,Nagpur,1291,1196
3/14/2008,India,Maharashtra,Nagpur,1300.5,1205
3/15/2008,India,Maharashtra,Nagpur,1306.5,1211
3/17/2008,India,Maharashtra,Nagpur,1352,1253
3/18/2008,India,Maharashtra,Nagpur,1325,1228
3/19/2008,India,Maharashtra,Nagpur,1308,1212
3/20/2008,India,Maharashtra,Nagpur,1217.5,1128
3/21/2008,India,Maharashtra,Nagpur,1216,1127
3/22/2008,India,Maharashtra,Nagpur,1211,1122
3/24/2008,India,Maharashtra,Nagpur,1206,1117
3/25/2008,India,Maharashtra,Nagpur,1216.5,1127
3/26/2008,India,Maharashtra,Nagpur,1223,1133
3/27/2008,India,Maharashtra,Nagpur,1235,1144
3/28/2008,India,Maharashtra,Nagpur,1224,1134
3/29/2008,India,Maharashtra,Nagpur,1208.5,1120
3/31/2008,India,Maharashtra,Nagpur,1215,1126
04-01-2008,India,Maharashtra,Nagpur,1172,1086
04-02-2008,India,Maharashtra,Nagpur,1158,1073
04-03-2008,India,Maharashtra,Nagpur,1169,1083
04-04-2008,India,Maharashtra,Nagpur,1175,1089
04-05-2008,India,Maharashtra,Nagpur,1183.5,1097
04-07-2008,India,Maharashtra,Nagpur,1185.5,1098
04-08-2008,India,Maharashtra,Nagpur,1201,1113
04-09-2008,India,Maharashtra,Nagpur,1180,1093
04-10-2008,India,Maharashtra,Nagpur,1211.5,1123
04-11-2008,India,Maharashtra,Nagpur,1203,1115
04-12-2008,India,Maharashtra,Nagpur,1203.5,1115
4/14/2008,India,Maharashtra,Nagpur,1196.5,1109
4/15/2008,India,Maharashtra,Nagpur,1208.5,1120
4/16/2008,India,Maharashtra,Nagpur,1210,1121
4/17/2008,India,Maharashtra,Nagpur,1231,1141
4/19/2008,India,Maharashtra,Nagpur,1191.5,1104
4/21/2008,India,Maharashtra,Nagpur,1194,1106
4/22/2008,India,Maharashtra,Nagpur,1194,1106
4/23/2008,India,Maharashtra,Nagpur,1193,1105
4/24/2008,India,Maharashtra,Nagpur,1176,1090
4/25/2008,India,Maharashtra,Nagpur,1155.5,1071
4/26/2008,India,Maharashtra,Nagpur,1159,1074
4/28/2008,India,Maharashtra,Nagpur,1164.5,1079
4/29/2008,India,Maharashtra,Nagpur,1166,1080
4/30/2008,India,Maharashtra,Nagpur,1143,1059
05-02-2008,India,Maharashtra,Nagpur,1134,1051
05-03-2008,India,Maharashtra,Nagpur,1135.5,1052
05-05-2008,India,Maharashtra,Nagpur,1143.5,1060
05-06-2008,India,Maharashtra,Nagpur,1162,1077
05-07-2008,India,Maharashtra,Nagpur,1172.5,1086
05-08-2008,India,Maharashtra,Nagpur,1179.5,1093
05-09-2008,India,Maharashtra,Nagpur,1196.5,1109
05-10-2008,India,Maharashtra,Nagpur,1195,1107
05-12-2008,India,Maharashtra,Nagpur,1198.5,1111
5/13/2008,India,Maharashtra,Nagpur,1200.5,1112
5/14/2008,India,Maharashtra,Nagpur,1191.5,1104
5/15/2008,India,Maharashtra,Nagpur,1193.5,1106
5/16/2008,India,Maharashtra,Nagpur,1224.5,1135
5/17/2008,India,Maharashtra,Nagpur,1243,1152
5/19/2008,India,Maharashtra,Nagpur,1251.5,1160
5/20/2008,India,Maharashtra,Nagpur,1251.5,1160
5/21/2008,India,Maharashtra,Nagpur,1277.5,1184
5/22/2008,India,Maharashtra,Nagpur,1299.5,1204
5/23/2008,India,Maharashtra,Nagpur,1280.5,1187
5/24/2008,India,Maharashtra,Nagpur,1281.5,1187
5/26/2008,India,Maharashtra,Nagpur,1282,1188
5/27/2008,India,Maharashtra,Nagpur,1290,1195
5/28/2008,India,Maharashtra,Nagpur,1247,1155
5/29/2008,India,Maharashtra,Nagpur,1246.5,1155
5/30/2008,India,Maharashtra,Nagpur,1214.5,1125
5/31/2008,India,Maharashtra,Nagpur,1223,1133
06-02-2008,India,Maharashtra,Nagpur,1218,1129
06-03-2008,India,Maharashtra,Nagpur,1236,1145
06-04-2008,India,Maharashtra,Nagpur,1220,1130
06-05-2008,India,Maharashtra,Nagpur,1216.5,1127
06-06-2008,India,Maharashtra,Nagpur,1226,1136
06-07-2008,India,Maharashtra,Nagpur,1249.5,1158
06-09-2008,India,Maharashtra,Nagpur,1257.5,1165
06-10-2008,India,Maharashtra,Nagpur,1235,1144
06-11-2008,India,Maharashtra,Nagpur,1219,1130
06-12-2008,India,Maharashtra,Nagpur,1214,1125
6/13/2008,India,Maharashtra,Nagpur,1212,1123
6/14/2008,India,Maharashtra,Nagpur,1215,1126
6/16/2008,India,Maharashtra,Nagpur,1216,1127
6/17/2008,India,Maharashtra,Nagpur,1233,1142
6/18/2008,India,Maharashtra,Nagpur,1233.5,1143
6/19/2008,India,Maharashtra,Nagpur,1240.5,1149
6/20/2008,India,Maharashtra,Nagpur,1251.5,1160
6/21/2008,India,Maharashtra,Nagpur,1253,1161
6/23/2008,India,Maharashtra,Nagpur,1258.5,1166
6/24/2008,India,Maharashtra,Nagpur,1238.5,1148
6/25/2008,India,Maharashtra,Nagpur,1237.5,1147
6/26/2008,India,Maharashtra,Nagpur,1233.5,1143
6/27/2008,India,Maharashtra,Nagpur,1273.5,1180
6/28/2008,India,Maharashtra,Nagpur,1276.5,1183
6/30/2008,India,Maharashtra,Nagpur,1281,1187
07-01-2008,India,Maharashtra,Nagpur,1283,1189
07-02-2008,India,Maharashtra,Nagpur,1294.5,1199
07-03-2008,India,Maharashtra,Nagpur,1296.5,1201
07-04-2008,India,Maharashtra,Nagpur,1290.5,1196
07-05-2008,India,Maharashtra,Nagpur,1293,1198
07-07-2008,India,Maharashtra,Nagpur,1283,1189
07-08-2008,India,Maharashtra,Nagpur,1296,1201
07-09-2008,India,Maharashtra,Nagpur,1286,1192
07-10-2008,India,Maharashtra,Nagpur,1299.5,1204
07-11-2008,India,Maharashtra,Nagpur,1314.5,1218
07-12-2008,India,Maharashtra,Nagpur,1329.5,1232
7/14/2008,India,Maharashtra,Nagpur,1334,1236
7/15/2008,India,Maharashtra,Nagpur,1367,1267
7/16/2008,India,Maharashtra,Nagpur,1359,1259
7/17/2008,India,Maharashtra,Nagpur,1340.5,1242
7/18/2008,India,Maharashtra,Nagpur,1333.5,1236
7/19/2008,India,Maharashtra,Nagpur,1329.5,1232
7/21/2008,India,Maharashtra,Nagpur,1335,1237
7/22/2008,India,Maharashtra,Nagpur,1343,1244
7/23/2008,India,Maharashtra,Nagpur,1286,1192
7/24/2008,India,Maharashtra,Nagpur,1263.5,1171
7/25/2008,India,Maharashtra,Nagpur,1280.5,1187
7/26/2008,India,Maharashtra,Nagpur,1278.5,1185
7/28/2008,India,Maharashtra,Nagpur,1283.5,1189
7/29/2008,India,Maharashtra,Nagpur,1289,1194
7/30/2008,India,Maharashtra,Nagpur,1264,1171
7/31/2008,India,Maharashtra,Nagpur,1259.5,1167
08-01-2008,India,Maharashtra,Nagpur,1251,1160
08-02-2008,India,Maharashtra,Nagpur,1256,1164
08-04-2008,India,Maharashtra,Nagpur,1259.5,1167
08-05-2008,India,Maharashtra,Nagpur,1218.9,1129
08-06-2008,India,Maharashtra,Nagpur,1208,1119
08-07-2008,India,Maharashtra,Nagpur,1207,1118
08-08-2008,India,Maharashtra,Nagpur,1190,1103
08-09-2008,India,Maharashtra,Nagpur,1174,1088
08-11-2008,India,Maharashtra,Nagpur,1183,1096
08-12-2008,India,Maharashtra,Nagpur,1127,1044
8/13/2008,India,Maharashtra,Nagpur,1158.5,1073
8/14/2008,India,Maharashtra,Nagpur,1180.5,1094
8/16/2008,India,Maharashtra,Nagpur,1130,1047
8/18/2008,India,Maharashtra,Nagpur,1157.5,1073
8/19/2008,India,Maharashtra,Nagpur,1160.5,1075
8/20/2008,India,Maharashtra,Nagpur,1183,1096
8/21/2008,India,Maharashtra,Nagpur,1189,1102
8/22/2008,India,Maharashtra,Nagpur,1193,1105
8/23/2008,India,Maharashtra,Nagpur,1184,1097
8/25/2008,India,Maharashtra,Nagpur,1178.5,1092
8/26/2008,India,Maharashtra,Nagpur,1181,1094
8/27/2008,India,Maharashtra,Nagpur,1195.5,1108
8/28/2008,India,Maharashtra,Nagpur,1198,1110
8/29/2008,India,Maharashtra,Nagpur,1198.5,1111
8/30/2008,India,Maharashtra,Nagpur,1196,1108
09-01-2008,India,Maharashtra,Nagpur,1200.5,1112
09-02-2008,India,Maharashtra,Nagpur,1175,1089
09-04-2008,India,Maharashtra,Nagpur,1177.5,1091
09-05-2008,India,Maharashtra,Nagpur,1161.5,1076
09-06-2008,India,Maharashtra,Nagpur,1176.5,1090
09-08-2008,India,Maharashtra,Nagpur,1179.5,1093
09-09-2008,India,Maharashtra,Nagpur,1173.5,1087
09-10-2008,India,Maharashtra,Nagpur,1149,1065
09-11-2008,India,Maharashtra,Nagpur,1120,1038
09-12-2008,India,Maharashtra,Nagpur,1136,1053
9/13/2008,India,Maharashtra,Nagpur,1147.5,1063
9/15/2008,India,Maharashtra,Nagpur,1172.5,1086
9/16/2008,India,Maharashtra,Nagpur,1175,1089
9/17/2008,India,Maharashtra,Nagpur,1180,1093
9/18/2008,India,Maharashtra,Nagpur,1270,1177
9/19/2008,India,Maharashtra,Nagpur,1240.5,1149
9/20/2008,India,Maharashtra,Nagpur,1247.5,1156
9/22/2008,India,Maharashtra,Nagpur,1257.5,1165
9/23/2008,India,Maharashtra,Nagpur,1267.5,1174
9/24/2008,India,Maharashtra,Nagpur,1268.5,1175
9/25/2008,India,Maharashtra,Nagpur,1273.5,1180
9/26/2008,India,Maharashtra,Nagpur,1269.5,1176
9/27/2008,India,Maharashtra,Nagpur,1284,1190
9/29/2008,India,Maharashtra,Nagpur,1295.5,1200
9/30/2008,India,Maharashtra,Nagpur,1314,1218
10-01-2008,India,Maharashtra,Nagpur,1310.5,1214
10-03-2008,India,Maharashtra,Nagpur,1281,1187
10-04-2008,India,Maharashtra,Nagpur,1275,1181
10-06-2008,India,Maharashtra,Nagpur,1280.5,1187
10-07-2008,India,Maharashtra,Nagpur,1323.5,1226
10-08-2008,India,Maharashtra,Nagpur,1364,1264
10-09-2008,India,Maharashtra,Nagpur,1346,1247
10-10-2008,India,Maharashtra,Nagpur,1373.5,1273
10-11-2008,India,Maharashtra,Nagpur,1328,1231
10/13/2008,India,Maharashtra,Nagpur,1333,1235
10/14/2008,India,Maharashtra,Nagpur,1307,1211
10/15/2008,India,Maharashtra,Nagpur,1318.5,1222
10/16/2008,India,Maharashtra,Nagpur,1321,1224
10/17/2008,India,Maharashtra,Nagpur,1273.5,1180
10/18/2008,India,Maharashtra,Nagpur,1256,1164
10/20/2008,India,Maharashtra,Nagpur,1278,1184
10/21/2008,India,Maharashtra,Nagpur,1251.5,1160
10/22/2008,India,Maharashtra,Nagpur,1224.5,1135
10/23/2008,India,Maharashtra,Nagpur,1192.5,1105
10/24/2008,India,Maharashtra,Nagpur,1153.5,1069
10/25/2008,India,Maharashtra,Nagpur,1214,1125
10/28/2008,India,Maharashtra,Nagpur,1217,1128
10/29/2008,India,Maharashtra,Nagpur,1215.5,1126
10/30/2008,India,Maharashtra,Nagpur,1244.5,1153
10/31/2008,India,Maharashtra,Nagpur,1186.5,1099
11-01-2008,India,Maharashtra,Nagpur,1186.5,1099
11-03-2008,India,Maharashtra,Nagpur,1187,1100
11-04-2008,India,Maharashtra,Nagpur,1172.5,1086
11-05-2008,India,Maharashtra,Nagpur,1185,1098
11-06-2008,India,Maharashtra,Nagpur,1177.5,1091
11-07-2008,India,Maharashtra,Nagpur,1173.5,1087
11-08-2008,India,Maharashtra,Nagpur,1172.5,1086
11-10-2008,India,Maharashtra,Nagpur,1184.5,1098
11-11-2008,India,Maharashtra,Nagpur,1184,1097
11-12-2008,India,Maharashtra,Nagpur,1184,1097
11/13/2008,India,Maharashtra,Nagpur,1178.5,1092
11/14/2008,India,Maharashtra,Nagpur,1188,1101
11/14/2008,India,Maharashtra,Nagpur,1188,1101
11/15/2008,India,Maharashtra,Nagpur,1202,1114
11/17/2008,India,Maharashtra,Nagpur,1203,1115
11/18/2008,India,Maharashtra,Nagpur,1206,1117
11/19/2008,India,Maharashtra,Nagpur,1205,1117
11/20/2008,India,Maharashtra,Nagpur,1220.5,1131
11/21/2008,India,Maharashtra,Nagpur,1228.5,1138
11/22/2008,India,Maharashtra,Nagpur,1280,1186
11/24/2008,India,Maharashtra,Nagpur,1278,1184
11/25/2008,India,Maharashtra,Nagpur,1283.5,1189
11/26/2008,India,Maharashtra,Nagpur,1288,1193
11/27/2008,India,Maharashtra,Nagpur,1287.5,1193
11/28/2008,India,Maharashtra,Nagpur,1291,1196
11/29/2008,India,Maharashtra,Nagpur,1294,1199
12-01-2008,India,Maharashtra,Nagpur,1294,1199
12-02-2008,India,Maharashtra,Nagpur,1263.5,1171
12-03-2008,India,Maharashtra,Nagpur,1266.5,1174
12-04-2008,India,Maharashtra,Nagpur,1249.5,1158
12-05-2008,India,Maharashtra,Nagpur,1247.5,1156
12-06-2008,India,Maharashtra,Nagpur,1227.5,1137
12-08-2008,India,Maharashtra,Nagpur,1239.5,1149
12-09-2008,India,Maharashtra,Nagpur,1239,1148
12-10-2008,India,Maharashtra,Nagpur,1249,1157
12-11-2008,India,Maharashtra,Nagpur,1276,1182
12-12-2008,India,Maharashtra,Nagpur,1282,1188
12/13/2008,India,Maharashtra,Nagpur,1281,1187
12/15/2008,India,Maharashtra,Nagpur,1286,1192
12/16/2008,India,Maharashtra,Nagpur,1288,1193
12/17/2008,India,Maharashtra,Nagpur,1300,1205
12/18/2008,India,Maharashtra,Nagpur,1311,1215
12/19/2008,India,Maharashtra,Nagpur,1289,1194
12/20/2008,India,Maharashtra,Nagpur,1283,1189
12/22/2008,India,Maharashtra,Nagpur,1294,1199
12/23/2008,India,Maharashtra,Nagpur,1313,1217
12/24/2008,India,Maharashtra,Nagpur,1305.5,1210
12/25/2008,India,Maharashtra,Nagpur,1310.5,1214
12/26/2008,India,Maharashtra,Nagpur,1310.5,1214
12/27/2008,India,Maharashtra,Nagpur,1336.5,1238
12/29/2008,India,Maharashtra,Nagpur,1355,1256
12/30/2008,India,Maharashtra,Nagpur,1339,1241
12/31/2008,India,Maharashtra,Nagpur,1320,1223
01-01-2009,India,Maharashtra,Nagpur,1344,1246
01-02-2009,India,Maharashtra,Nagpur,1348.5,1250
01-03-2009,India,Maharashtra,Nagpur,1344,1245
01-05-2009,India,Maharashtra,Nagpur,1332.5,1235
01-06-2009,India,Maharashtra,Nagpur,1310,1214
01-07-2009,India,Maharashtra,Nagpur,1335.5,1237
01-08-2009,India,Maharashtra,Nagpur,1322,1225
01-09-2009,India,Maharashtra,Nagpur,1337.5,1239
01-10-2009,India,Maharashtra,Nagpur,1332,1234
01-12-2009,India,Maharashtra,Nagpur,1334.5,1237
1/13/2009,India,Maharashtra,Nagpur,1307.5,1212
1/15/2009,India,Maharashtra,Nagpur,1297,1202
1/16/2009,India,Maharashtra,Nagpur,1305,1209
1/17/2009,India,Maharashtra,Nagpur,1327.5,1230
1/19/2009,India,Maharashtra,Nagpur,1324,1227
1/20/2009,India,Maharashtra,Nagpur,1318.5,1222
1/21/2009,India,Maharashtra,Nagpur,1348,1249
1/22/2009,India,Maharashtra,Nagpur,1349,1250
1/23/2009,India,Maharashtra,Nagpur,1353.5,1254
1/24/2009,India,Maharashtra,Nagpur,1390,1288
1/27/2009,India,Maharashtra,Nagpur,1390,1288
1/28/2009,India,Maharashtra,Nagpur,1383,1281
1/29/2009,India,Maharashtra,Nagpur,1367.5,1267
1/30/2009,India,Maharashtra,Nagpur,1412.5,1309
1/31/2009,India,Maharashtra,Nagpur,1406,1303
02-02-2009,India,Maharashtra,Nagpur,1400,1297
02-03-2009,India,Maharashtra,Nagpur,1394,1292
02-04-2009,India,Maharashtra,Nagpur,1392.5,1290
02-05-2009,India,Maharashtra,Nagpur,1407,1304
02-06-2009,India,Maharashtra,Nagpur,1421,1317
02-07-2009,India,Maharashtra,Nagpur,1426,1321
02-09-2009,India,Maharashtra,Nagpur,1420,1316
02-10-2009,India,Maharashtra,Nagpur,1416,1312
02-11-2009,India,Maharashtra,Nagpur,1439.5,1334
02-12-2009,India,Maharashtra,Nagpur,1477.5,1369
2/13/2009,India,Maharashtra,Nagpur,1474,1366
2/14/2009,India,Maharashtra,Nagpur,1474.5,1366
2/16/2009,India,Maharashtra,Nagpur,1476,1368
2/17/2009,India,Maharashtra,Nagpur,1515,1404
2/18/2009,India,Maharashtra,Nagpur,1549,1435
2/19/2009,India,Maharashtra,Nagpur,1555.5,1441
2/20/2009,India,Maharashtra,Nagpur,1558.5,1444
2/21/2009,India,Maharashtra,Nagpur,1572.5,1457
2/23/2009,India,Maharashtra,Nagpur,1561.5,1447
2/24/2009,India,Maharashtra,Nagpur,1562,1447
2/25/2009,India,Maharashtra,Nagpur,1523,1411
2/26/2009,India,Maharashtra,Nagpur,1514.5,1403
2/27/2009,India,Maharashtra,Nagpur,1513,1402
2/28/2009,India,Maharashtra,Nagpur,1521,1409
03-02-2009,India,Maharashtra,Nagpur,1546,1433
03-03-2009,India,Maharashtra,Nagpur,1515,1404
03-04-2009,India,Maharashtra,Nagpur,1504.5,1394
03-05-2009,India,Maharashtra,Nagpur,1503.5,1393
03-06-2009,India,Maharashtra,Nagpur,1527.5,1415
03-07-2009,India,Maharashtra,Nagpur,1524.5,1413
03-09-2009,India,Maharashtra,Nagpur,1524.5,1428
03-10-2009,India,Maharashtra,Nagpur,1505,1410
03-11-2009,India,Maharashtra,Nagpur,1500,1405
03-12-2009,India,Maharashtra,Nagpur,1509,1413
3/13/2009,India,Maharashtra,Nagpur,1518,1422
3/14/2009,India,Maharashtra,Nagpur,1524.5,1428
3/16/2009,India,Maharashtra,Nagpur,1521,1425
